stories_id,description,facebook_reactions,facebook_shares,media_id,publish_date,title,url,tag
1040202012,,19,24,83498,26/10/2018,Surpresa entre os parentes italianos de Jair Bolsonaro,https://istoe.com.br/surpresa-entre-os-parentes-italianos-de-jair-bolsonaro/,
1040224500,"O clima tenso das eleições 2018, com direito a rompimento de amizades e brigas entre familiares está acontecendo também com algumas celebridades. Recentemente, veio à tona as desavenças da família Gagliasso, isso porque, Bruno e a mulher Giovanna Ewbank se posicionam contra Jair Bolsonaro, enquanto que Thiago Gagliasso, irmão do ator, apoia o candidato do …",916,8,83498,26/10/2018,Famosos relatam desavenças com familiares por política,https://istoe.com.br/famosos-relatam-desavencas-com-familiares-por-politica/,
1040388207,"O ex-presidente Fernando Henrique Cardoso negou que tenha declarado apoio a um dos candidatos ao Planalto no segundo turno da eleição. Pelo Twitter, o tucano afirmou que até agora apenas disse que não vota em Jair Bolsonaro (PSL). Na última segunda-feira, 22, o candidato Fernando Haddad (PT) telefonou para o ex-presidente tucano após declarações polêmicas …",17,41,83498,26/10/2018,"FHC diz que não vota em Bolsonaro, mas nega ter declarado apoio no 2º turno",https://istoe.com.br/fhc-diz-que-nao-vota-em-bolsonaro-mas-nega-ter-declarado-apoio-no-2o-turno/,
1040388202,,0,1,83498,26/10/2018,"Nas redes sociais, Bolsonaro dispara críticas ao adversário e ao PT",https://istoe.com.br/nas-redes-sociais-bolsonaro-dispara-criticas-ao-adversario-e-ao-pt/,
1040388173,,0,0,83498,26/10/2018,"Otimista, Haddad fala em virada e pede para que ódio não guie eleitor",https://istoe.com.br/otimista-haddad-fala-em-virada-e-pede-para-que-odio-nao-guie-eleitor/,
1040362864,,0,0,83498,26/10/2018,Diretório Acadêmico da UniRio marca ato em frente ao TRE-RJ,https://istoe.com.br/diretorio-academico-da-unirio-marca-ato-em-frente-ao-tre-rj/,
1040362868,,0,1,83498,26/10/2018,"Bolsonaro acompanhará apuração em casa e não dará entrevistas, diz Bebianno",https://istoe.com.br/bolsonaro-acompanhara-apuracao-em-casa-e-nao-dara-entrevistas-diz-bebianno/,
1040362862,"A Justiça Federal assumiu a condução de mais um inquérito instaurado para apurar o ataque ao candidato presidencial Jair Bolsonaro (PSL) que, durante um ato de campanha em Juiz de Fora (MG), no dia 6 de setembro, levou uma facada. Até a semana passada, o inquérito policial tramitava no Tribunal de Justiça de Minas Gerais (TJ-MG), …",4079,645,83498,26/10/2018,Processo de agressor de Bolsonaro é transferido para esfera federal,https://istoe.com.br/processo-de-agressor-de-bolsonaro-e-transferido-para-esfera-federal/,
1040469117,"Thiago Gagliasso foi convidado por Antonia Fontenelle para participar do programa ‘Na Lata’, no YouTube. Dentre os diversos assuntos tratados, um deles envolveu o irmão Bruno Gagliasso e a cunhada Giovanna Ewbank, com quem tem tido desavenças nos últimos dias por conta das eleições 2018. Ele aproveitou o espaço para fazer críticas ao irmão, afirmando que …",232,7,83498,26/10/2018,Thiago Gagliasso fala sobre briga com Giovanna Ewbank e critica irmão,https://istoe.com.br/thiago-gagliasso-fala-sobre-briga-com-giovanna-ewbank-e-critica-irmao/,
1040469109,,1,4,83498,26/10/2018,MPF investiga Paulo Guedes por gestão temerária,https://istoe.com.br/mpf-investiga-paulo-guedes-por-gestao-temeraria/,
1040539114,,0,1,83498,26/10/2018,"&#8216;Deixa ver o que ele vai falar&#8217;, diz Jaques Wagner sobre apoio de Ciro a Haddad",https://istoe.com.br/deixa-ver-o-que-ele-vai-falar-diz-jaques-wagner-sobre-apoio-de-ciro-a-haddad/,
1040539109,,0,1,83498,26/10/2018,"Em horário eleitoral, Bolsonaro pede união e Haddad prega esperança",https://istoe.com.br/em-horario-eleitoral-bolsonaro-pede-uniao-e-haddad-prega-esperanca/,
1040502042,"O ministro do Supremo Tribunal Federal (STF), Gilmar Mendes, afirmou nesta sexta-feira, 26, que é preciso “ter cautela” em ações em universidades públicas por conta de manifestações a favor ou contra os candidatos à Presidência da República nas eleições 2018. As declarações do ministro foram dadas após uma série de ações da Polícia Federal em …",597,39,83498,26/10/2018,"Após ação da PF em 17 universidades, Gilmar diz que é preciso &#8216;ter cautela&#8217;",https://istoe.com.br/apos-acao-da-pf-em-17-universidades-gilmar-diz-que-e-preciso-ter-cautela/,
1040502045,"O presidente do PSL, partido de Jair Bolsonaro, afirmou nesta sexta-feira que a OEA e a ONU são organizações de tendência esquerdista, a dois dias das eleições que podem lebar o candidato de extrema direta à presidência do Brasil. “Eu sei que a OEA, assim como a ONU, tem um viés globalista, esquerdista”, declarou Gustavo …",3131,413,83498,26/10/2018,"OEA e ONU têm &#8216;viés esquerdista&#8217;, diz líder do partido de Bolsonaro",https://istoe.com.br/oea-e-onu-tem-vies-esquerdista-diz-lider-do-partido-de-bolsonaro/,
1040567861,,1,7,83498,26/10/2018,Ministros do STF e do TSE criticam interferências em atos nas universidades,https://istoe.com.br/ministros-do-stf-e-do-tse-criticam-interferencias-em-atos-nas-universidades/,
1040567859,,9,6,83498,26/10/2018,Otimismo sobre vitória de Bolsonaro cresce e juros fecham em baixa firme,https://istoe.com.br/otimismo-sobre-vitoria-de-bolsonaro-cresce-e-juros-fecham-em-baixa-firme/,
1040567858,,10,4,83498,26/10/2018,PT acusa agentes públicos de &#8216;ataque coordenado&#8217; em universidades a pedido do PSL,https://istoe.com.br/pt-acusa-agentes-publicos-de-ataque-coordenado-em-universidades-a-pedido-do-psl/,
1040567856,"Apontado como futuro ministro da Casa Civil, se o candidato à Presidência da República Jair Bolsonaro (PSL) for vitorioso no domingo (28), o deputado federal Onyx Lorenzoni (DEM-RS) confirmou hoje (26) que a equipe de transição está sendo organizada. Coube a ele levantar números e dados sobre a estrutura sob responsabilidade da União – ministérios, …",103,37,83498,26/10/2018,"Equipe de Bolsonaro já negocia transição, diz Onyx Lorenzoni",https://istoe.com.br/equipe-de-bolsonaro-ja-negocia-transicao-diz-onyx-lorenzoni/,
1040702692,,2,1,83498,26/10/2018,Denúncias de &#8220;assédio eleitoral&#8221; no ambiente de trabalho já são 216,https://istoe.com.br/denuncias-de-assedio-eleitoral-no-ambiente-de-trabalho-ja-sao-216/,
1040702680,,1,6,83498,26/10/2018,PF faz busca em casa de militar que ameaçou Rosa Weber,https://istoe.com.br/pf-faz-busca-em-casa-de-militar-que-ameacou-rosa-weber/,
1040690112,"Policiais realizaram nos últimos dias operações em dezenas de universidades públicas do Brasil para exigir a retirada de cartazes “antifascistas” e o cancelamento de debates sobre a democracia, por considerá-los propaganda eleitoral ilegal contra o candidato Jair Bolsonaro, favorito às eleições presidenciais do próximo domingo. Os procedimentos foram determinados pelos tribunais eleitorais e ocorreram ao …",3406,237,83498,26/10/2018,Polícia retira cartazes &#8216;antifascistas&#8217; de universidades brasileiras,https://istoe.com.br/policia-retira-cartazes-antifascistas-de-universidades-brasileiras/,
1040669873,,7,8,83498,26/10/2018,MPF abre segunda investigação por fraude contra assessor econômico de Bolsonaro,https://istoe.com.br/mpf-abre-segunda-investigacao-por-fraude-contra-assessor-economico-de-bolsonaro/,
1040669855,,0,1,83498,26/10/2018,"Onyx diz que se eleito, Bolsonaro, vai extraditar Cesare Battisti",https://istoe.com.br/onyx-diz-que-se-eleito-bolsonaro-vai-extraditar-cesare-battisti/,
1040669866,"A Justiça Eleitoral do Paraná mandou advertir a produção do show do cantor Roger Waters, que ocorrerá neste sábado, 27, em Curitiba, para as restrições de manifestações políticas-eleitorais que ocorrem a partir das 22h do dia que antecede as eleições, no domingo, 28. Assim, Waters, que tem usado seus shows no Brasil para se manifestar …",2959,292,83498,26/10/2018,Justiça Eleitoral alerta Roger Waters sobre manifestações políticas em shows,https://istoe.com.br/justica-eleitoral-alerta-roger-waters-sobre-manifestacoes-politicas-em-shows/,
1040651645,,1,3,83498,26/10/2018,"Investidor antecipa eleição e Ibovespa sobe 1,95%",https://istoe.com.br/investidor-antecipa-eleicao-e-ibovespa-sobe-195/,
1040651638,,10,10,83498,26/10/2018,Cantor sertanejo Luciano visita Bolsonaro,https://istoe.com.br/cantor-sertanejo-luciano-visita-bolsonaro/,
1040651639,,27,15,83498,26/10/2018,"Coligação pediu acesso à sala-cofre do TSE durante apuração, diz Onyx Lorenzoni",https://istoe.com.br/coligacao-pediu-acesso-a-sala-cofre-do-tse-durante-apuracao-diz-onyx-lorenzoni/,
1040640405,,0,0,83498,26/10/2018,Editores e livreiros cobram de candidatos medidas para superar crise,https://istoe.com.br/editores-e-livreiros-cobram-de-candidatos-medidas-para-superar-crise/,
1040640393,,5,7,83498,26/10/2018,Campanha de Bolsonaro quer acompanhar apuração na sala-cofre do TSE,https://istoe.com.br/campanha-de-bolsonaro-quer-acompanhar-apuracao-na-sala-cofre-do-tse/,
1040756541,,104,33,83498,26/10/2018,TSE convida partidos políticos para acompanhar totalização de votos,https://istoe.com.br/tse-convida-partidos-politicos-para-acompanhar-totalizacao-de-votos/,
1040756538,,1,1,83498,26/10/2018,PF faz apreensões no Rio em inquérito sobre ameaça a ministros do STF,https://istoe.com.br/pf-faz-apreensoes-no-rio-em-inquerito-sobre-ameaca-a-ministros-do-stf/,
1040739348,,6,8,83498,26/10/2018,"Justiça Eleitoral fez buscas em mais de 40 universidades, diz sindicato",https://istoe.com.br/justica-eleitoral-fez-buscas-em-mais-de-40-universidades-diz-sindicato/,
1040739344,,0,0,83498,26/10/2018,Último programa eleitoral tem ataque entre presidenciáveis,https://istoe.com.br/ultimo-programa-eleitoral-tem-ataque-entre-presidenciaveis/,
1040725423,,1,2,83498,26/10/2018,Haddad diz em Salvador que apoio de Ciro lhe dará &#8216;3 ou 4 pontos&#8217; até domingo,https://istoe.com.br/haddad-diz-em-salvador-que-apoio-de-ciro-lhe-dara-3-ou-4-pontos-ate-domingo/,
1040725410,,0,1,83498,26/10/2018,Bolsonaro apela para mobilização de eleitores em busca de mais votos,https://istoe.com.br/bolsonaro-apela-para-mobilizacao-de-eleitores-em-busca-de-mais-votos/,
1040718454,,0,0,83498,26/10/2018,"Em ato no TRE-RJ, estudantes falam em &#8220;universidades censuradas&#8221;",https://istoe.com.br/em-ato-no-tre-rj-estudantes-falam-em-universidades-censuradas/,
1040782132,,5,10,83498,26/10/2018,Bolsonaro pede cassação de registro de Haddad por turnê de Roger Waters,https://istoe.com.br/bolsonaro-pede-cassacao-de-registro-de-haddad-por-turne-de-roger-waters/,
1040773989,,0,4,83498,26/10/2018,Ciro Gomes é recebido por multidão em aeroporto de Fortaleza,https://istoe.com.br/ciro-gomes-e-recebido-por-multidao-em-aeroporto-de-fortaleza/,
1040773986,,7,4,83498,26/10/2018,Candidatos à Presidência encerram propaganda na TV com ataques,https://istoe.com.br/candidatos-a-presidencia-encerram-propaganda-na-tv-com-ataques/,
1038010631,,68,42,83417,24/10/2018,Exército e STF reagem com força a ataques contra o Judiciário,https://www.gazetadopovo.com.br/opiniao/bom-dia/exercito-e-stf-reagem-com-forca-a-ataques-contra-o-judiciario-bc7hvz9fwsd7xp0fu31y3cxpu,
1038010602,,0,0,83417,24/10/2018,PF investiga crimes relacionados às eleições de 2018,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/pf-investiga-crimes-relacionados-as-eleicoes-de-2018-4bh0qg8w5o80a2ond13wy4g8k,
1038010590,,8,3,83417,24/10/2018,Bolsonaro já prepara a festa. E mais: ataques em série ao STF,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/bolsonaro-ja-prepara-a-festa-e-mais-ataques-em-serie-ao-stf-d0o51yl4e9m2m4l2oo3sr3cj8,
1038088993,,850,265,83417,24/10/2018,"Em novo vídeo, coronel ataca ministro do STF e diz que candidatos do PT sofrerão atentado",https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/em-novo-video-coronel-ataca-ministro-do-stf-e-diz-que-candidatos-do-pt-sofrerao-atentado-90vk7ma0c1jw77x4w62iy53yf,
1038039675,,231,11,83417,24/10/2018,"Se Bolsonaro for eleito, como será sua relação com governadores da esquerda?",https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/se-bolsonaro-for-eleito-como-sera-sua-relacao-com-governadores-da-esquerda-6d32n6bwjy9csk8t9lp76jy41,
1038272651,,258,35,83417,24/10/2018,Ibope aponta que WhatsApp teve efeito limitado no 1.º turno da eleição,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/ibope-aponta-que-whatsapp-teve-efeito-limitado-no-1-turno-da-eleicao-b06jv06lsp09nm21u6tct0cok,
1038272640,,20317,1640,83417,24/10/2018,Discreta e defensora dos direitos dos surdos: quem é Michelle Bolsonaro,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/discreta-e-defensora-dos-direitos-dos-surdos-quem-e-michelle-bolsonaro-asotw2lnkmdfsffkvgphvygxg,
1038387214,,637,37,83417,24/10/2018,Roger Waters encara polêmica dupla em Curitiba: The Wall rubro-negro e ‘Ele Não’,https://www.gazetadopovo.com.br/esportes/atletico-pr/roger-waters-encara-polemica-dupla-em-curitiba-the-wall-rubro-negro-e-ele-nao-akqmdr09dmvp4etq0dsqz9kxg,
1038329156,,3270,370,83417,24/10/2018,Proposta de ensino a distância é outro mistério na campanha de Bolsonaro,https://www.gazetadopovo.com.br/educacao/proposta-de-ensino-a-distancia-e-outro-misterio-na-campanha-de-bolsonaro-bef53n0nzzkduz0nf2vybtzqs,
1038413254,,78,3,83417,24/10/2018,"Fusão de ministérios pode ser revista, diz ruralista aliado de Bolsonaro",https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/fusao-de-ministerios-pode-ser-revista-diz-ruralista-aliado-de-bolsonaro-17syifjlo5xbzcxje68pi5u0k,
1038452052,,541,31,83417,24/10/2018,Bolsonaro é mais popular que Haddad no YouTube. Alguém tinha dúvida?,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/bolsonaro-e-mais-popular-que-haddad-no-youtube-alguem-tinha-duvida-bbu8we47mqgjq45scxtqawzec,
1038452048,,25,22,83417,24/10/2018,Bolsonaro cobra retratação após polícia esclarecer caso de jovem com suástica,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/bolsonaro-cobra-retratacao-apos-policia-esclarecer-caso-de-jovem-com-suastica-8tylpc4schl5xznrt5vdr2ss4,
1038483859,,1653,11,83417,24/10/2018,Haddad pede ao TSE para ser entrevistado pela Globo em horário reservado a debate,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/haddad-pede-ao-tse-para-ser-entrevistado-pela-globo-em-horario-reservado-a-debate-aw9tdi0b7j8bzj37qntj7r6lw,
1038483853,,673,85,83417,24/10/2018,‘Brasil acima de tudo’: conheça a origem do slogan de Bolsonaro,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/brasil-acima-de-tudo-conheca-a-origem-do-slogan-de-bolsonaro-7r6utek3uk1axzyruk1fj9nas,
1038515161,,1,5,83417,24/10/2018,A Protagonista: Mano Brown aconselha o PT e Bolsonaro lidera entre evangélicos,https://www.gazetadopovo.com.br/blogs/a-protagonista/2018/10/24/a-protagonista-mano-brown-aconselha-o-pt-e-bolsonaro-lidera-entre-evangelicos/,
1038515146,,3756,291,83417,24/10/2018,TSE suspende propaganda de Haddad sobre coronel Ustra,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/tse-suspende-propaganda-de-haddad-sobre-coronel-ustra-bdnh28p3xx3annyxje11zefjo,
1038529668,,1105,145,83417,24/10/2018,Jogaram a toalha e se agarram no tapete,https://www.gazetadopovo.com.br/opiniao/artigos/jogaram-a-toalha-e-se-agarram-no-tapete-0m9ilwxoaq3pgnit6jty2chf8,
1038558381,,137,64,83417,24/10/2018,Professora é autuada por injúria racial após discussão sobre política em bar,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/professora-e-autuada-por-injuria-racial-apos-discussao-sobre-politica-em-bar-d5sbamje76t25zxuze6oxdbn8,
1038558376,,112,20,83417,24/10/2018,Carteira de trabalho verde e amarela de Bolsonaro pouco mudará nas relações de emprego,https://www.gazetadopovo.com.br/justica/carteira-de-trabalho-verde-e-amarela-de-bolsonaro-pouco-mudara-nas-relacoes-de-emprego-1gv25wm28kdqn091spv08dzk7,
1038558371,,3,3,83417,24/10/2018,Homem que matou mestre de capoeira que declarou voto no PT vira réu,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/homem-que-matou-mestre-de-capoeira-que-declarou-voto-no-pt-vira-reu-7r8azjgxly5p7i1l5ub717ad0,
1038582535,,37,7,83417,24/10/2018,Só dois eleitos tiveram votos no estado todo: a cara da nova Assembleia do Paraná,https://www.gazetadopovo.com.br/politica/parana/so-dois-eleitos-tiveram-votos-no-estado-todo-a-cara-da-nova-assembleia-do-parana-dfqblg8iaupjcroevdg8md16c,
1038624271,,32,14,83417,24/10/2018,Faltam 4 dias para o 2° turno das eleições,https://www.gazetadopovo.com.br/ultima-analise/faltam-4-dias-para-o-2-turno-das-eleicoes-9zgaa36m5puzn7jzellq3n0hg,
1038624275,,507,124,83417,24/10/2018,Temer avisa que está pronto para encerrar intervenção e votar PEC da Previdência,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/temer-avisa-que-esta-pronto-para-encerrar-intervencao-e-votar-pec-da-previdencia-bpgr099r48eqnfbjyqv25f7hu,
1038640764,,1040,81,83417,24/10/2018,Frente Evangélica entrega a Bolsonaro “plano de diretrizes para o novo governo”,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/frente-evangelica-entrega-a-bolsonaro-plano-de-diretrizes-para-o-novo-governo-32mocvnc7j5ovm7bnfddytstw,
1038640750,"Restando poucos dias para a eleição do próximo presidente do Brasil, Alex, ex-jogador do Coritiba, explica o motivo de preferir pubicamente a neutralidade. O jogador também elogiou o zagueiro Paulo André, do Atlético-PR, pela coerência.",58,2,83417,24/10/2018,Alex elogia coerência de Paulo André e explica por que não se posiciona sobre política,https://www.gazetadopovo.com.br/esportes/coritiba/alex-elogia-coerencia-de-paulo-andre-e-explica-por-que-nao-se-posiciona-sobre-politica-5x3ts7u8obdscx1kc07vmmz3o,
1038657645,"O Ibope desta terça-feira mostra que o Brasil está dividido não apenas no quadro geral dos eleitores. Vários recortes mostram Jair Bolsonaro (PSL) sendo eleito por uma parte da população e Fernando Haddad (PT) como favorito em outra camada. No geral, embora a diferença tenha encolhido um pouco, Bols…",110,41,83417,24/10/2018,Ibope mostra que Bolsonaro está sendo eleito por evangélicos,https://www.gazetadopovo.com.br/blogs/caixa-zero/ibope-mostra-que-bolsonaro-esta-sendo-eleito-por-evangelicos/,
1038657642,,0,1,83417,24/10/2018,Diário da política: Francischini ministeriável; Rossoni faz mistério; Yared pensa alto,https://www.gazetadopovo.com.br/blogs/caixa-zero/diario-da-politica-francischini-ministeriavel-rossoni-faz-misterio-yared-pensa-alto/,
1038657640,,80,5,83417,24/10/2018,Paraná troca bancada &#8220;moderada&#8221; por &#8220;direita raivosa&#8221; em Brasília,https://www.gazetadopovo.com.br/blogs/caixa-zero/parana-troca-bancada-moderada-por-direita-raivosa-em-brasilia/,
1038651999,Visita de Bolsonaro ao Bope foi questionada na Justiça Eleitoral e levantou discussão sobre uso de espaços públicos. Leia na Gazeta do Povo,72,26,83417,24/10/2018,Eleição presidencial levanta debate: é legal fazer campanha em prédios públicos?,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/eleicao-presidencial-levanta-debate-e-legal-fazer-campanha-em-predios-publicos-2xiugoovvdwiuacaw147z7pro,
1038651997,,162,36,83417,24/10/2018,TSE nega pedido de Haddad por entrevista na Globo em horário de debate,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/tse-nega-pedido-de-haddad-por-entrevista-na-globo-em-horario-de-debate-a3gknh4vp7itmrzxfxn1pspis,
1038681434,,87,47,83417,24/10/2018,"Bolsonaro X PT: o que eles propõem para segurança, educação, saúde e temas morais",https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/bolsonaro-x-pt-o-que-eles-propoem-para-seguranca-educacao-saude-e-temas-morais-d46yhys2ivhaiyrv9v46kbbxw,
1038720159,"Passada a disputa eleitoral, o mercado espera um plano de trabalho claro do próximo presidente da República. Leia o que Roberto Indech, da Rico, tem a dizer",58,3,83417,24/10/2018,"Vencida a disputa, mercado cobrará plano de trabalho",https://www.gazetadopovo.com.br/colunistas/roberto-indech/2018/10/22/vencida-a-disputa-mercado-cobrara-plano-de-trabalho/,
1038769452,,0,0,83417,25/10/2018,"“Princípios eu não negocio”, garante o zagueiro Paulo André sobre futuro no Atlético",https://www.gazetadopovo.com.br/esportes/atletico-pr/principios-eu-nao-negocio-garante-o-zagueiro-paulo-andre-sobre-futuro-no-atletico-airhb9ao828v0knid44k5shmc,
1038806613,,5022,480,83417,25/10/2018,"Em comício de Haddad, Mano Brown critica PT e é defendido por Chico e Caetano",https://www.gazetadopovo.com.br/cultura/em-comicio-de-haddad-mano-brown-critica-pt-e-e-defendido-por-chico-e-caetano-3kmes3df2xhu24fk1i2aw7ho4,
1039070222,"Levantamento feito pelo Paraná Pesquisas em São Paulo mostra Jair Bolsonaro (PSL) com 68,4% dos votos válidos no estado, contra 31,6% de Fernando Haddad (PT). O estado de São Paulo é o maior colégio eleitoral do país. Os votos válidos excluem brancos, nulos e indecisos, que é a forma usada pela Justiça Federal para calcular o resultado da eleição. A pesquisa foi feita durante os dias 22 a 24 de outubro e tem margem de erro de 2 pontos percentuais. Confira o resultado completo, incluindo votos totais.",8143,3030,83417,25/10/2018,"Bolsonaro tem 68,4% dos votos válidos no estado de São Paulo, diz Paraná Pesquisas",https://especiais.gazetadopovo.com.br/eleicoes/2018/pesquisas-eleitorais/parana-pesquisas/parana-pesquisas-bolsonaro-tem-684-dos-votos-validos-em-sao-paulo/,
1039070247,,92,25,83417,25/10/2018,Democracia não combina com violência e mentiras,https://www.gazetadopovo.com.br/opiniao/bom-dia/democracia-nao-combina-com-violencia-e-mentiras-a0bn4xegoorwvrg2gj31ali6f,
1039070236,,17,4,83417,25/10/2018,Bolsonaro recua e diz que vai manter Ministério da Indústria se for eleito,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/bolsonaro-recua-e-diz-que-vai-manter-ministerio-da-industria-se-for-eleito-2i24dra6d66gs5zsl16s47lmc,
1039070226,,0,0,83417,25/10/2018,O que pode mudar a três dias da votação? E mais: candidatos em guerra no TSE,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/oque-pode-mudar-a-tres-dias-da-votacao-e-maiscandidatos-em-guerra-no-tse-dcjifahujx17aqpqihshbq8ms,
1039125318,,52,6,83417,25/10/2018,Militares defendem mais moderação a campanhas na reta final da eleição,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/militares-defendem-mais-moderacao-a-campanhas-na-reta-final-da-eleicao-2501ha7szit3w2islzdgrdmb8,
1039198001,,2314,47,83417,25/10/2018,Retrospecto do TSE indica que fim de ação contra Bolsonaro pode ficar para eventual mandato,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/retrospecto-do-tse-indica-que-fim-de-acao-contra-bolsonaro-pode-ficar-para-eventual-mandato-barla6e10bpuq84f2muhrlet0,
1039158864,,0,0,83417,25/10/2018,"Após gestos contra Bolsonaro, Paulo André diz que ‘princípios não se negocia’",https://www.gazetadopovo.com.br/esportes/atletico-pr/apos-gestos-contra-bolsonaro-paulo-andre-diz-que-principios-nao-se-negocia-airhb9ao828v0knid44k5shmc,
1039158863,,702,11,83417,25/10/2018,Roger Waters homenageia Marielle Franco em show no Rio,https://www.gazetadopovo.com.br/cultura/roger-waters-homenageia-marielle-franco-em-show-no-rio-eq0gus5awxxixiu9qlqi7ekav,
1039158857,Advogado de Adélio Bispo de Oliveira revela ter recebido parte do pagamento em dinheiro. Inquérito apura participação do PCC. Leia na Gazeta do Povo.,33292,13286,83417,25/10/2018,Financiador da defesa do agressor de Bolsonaro ‘some’ e advogados podem deixar o caso,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/financiador-da-defesa-do-agressor-de-bolsonaro-some-e-advogados-podem-deixar-o-caso-8sp2nnumc5tyx9t0tuw466jas,
1039258332,,170,37,83417,25/10/2018,"Bolsonaro cogita nomear um militar para presidir a Petrobras, caso eleito",https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/bolsonaro-cogita-nomear-um-militar-para-presidir-a-petrobras-caso-eleito-aqo9uh1hts44wdbxvhyx8p7as,
1039222641,Cursos 100% a distância ainda são a maioria; mas a mescla desse sistema com aulas presenciais deve ser a opção preferida no futuro,0,0,83417,25/10/2018,Cresce número de MBA’s com aulas presenciais e a distância,https://www.gazetadopovo.com.br/educacao/cresce-numero-de-mbas-com-aulas-presenciais-e-a-distancia-0n7h546ufmhwl3t9j8e2lbewk,
1039222639,,0,0,83417,25/10/2018,"Independente de posição do governo, indústria diz que não vai comprar soja de área desmatada",https://www.gazetadopovo.com.br/agronegocio/agricultura/soja/independente-de-posicao-do-governo-industria-diz-que-nao-vai-comprar-soja-de-area-desmatada-2b5nly50hqzk8d5avl78wkfuc,
1039286850,,0,0,83417,24/10/2018,Nem todo apoio é como a democracia: uma delícia,https://www.gazetadopovo.com.br/blogs/a-protagonista/2018/10/24/nem-todo-apoio-e-como-a-democracia-uma-delicia/,
1039286849,,0,0,83417,24/10/2018,Candidatos ao governo de Santa Catarina apostam em apoiadores na reta final,https://www.gazetadopovo.com.br/blogs/a-protagonista/2018/10/24/candidatos-ao-governo-de-santa-catarina-apostam-em-apoiadores-na-reta-final/,
1039286848,,0,0,83417,24/10/2018,As propostas de Bolsonaro representam os evangélicos?,https://www.gazetadopovo.com.br/blogs/a-protagonista/2018/10/24/as-propostas-de-bolsonaro-representam-os-evangelicos/,
1039279670,,360,15,83417,25/10/2018,Proximidade entre os Lupion e Bolsonaro é aposta para “abrir portas” ao Paraná,https://www.gazetadopovo.com.br/politica/parana/eleicoes-2018/proximidade-entre-os-lupion-e-bolsonaro-e-aposta-para-abrir-portas-ao-parana-6junti3zwqg6sw4tes5ttfygk,
1039320477,,8765,541,83417,25/10/2018,General do Exército será secretário da Segurança Pública no governo de Ratinho,https://www.gazetadopovo.com.br/politica/parana/general-do-exercito-sera-secretario-da-seguranca-publica-no-governo-de-ratinho-82wqqn590v9fkemi63p01yhbo,
1039399115,"Não é à toa que os sites especializados em checagem de fatos estão ganhando importância no Brasil. A eleição de 2018 mostrou que as pessoas estão dispostas a espalhar todo tipo de absurdo em nome de um candidato ou de uma ideologia. E, pior, tem muita gente que acredita. Neste ano, vários sites fize…",115,19,83417,25/10/2018,Da Ursal à mamadeira erótica: as manchetes mais sensacionais geradas por fake news,https://www.gazetadopovo.com.br/blogs/caixa-zero/da-ursal-a-mamadeira-erotica-as-manchetes-mais-sensacionais-geradas-por-fake-news/,
1039399110,,73,15,83417,25/10/2018,"Contrariando ciência, Bolsonaro liderou projeto para liberar ""pílula do câncer""",https://www.gazetadopovo.com.br/blogs/caixa-zero/contrariando-ciencia-jair-bolsonaro-liderou-aprovacao-de-pilula-contra-o-cancer/,
1039389287,,44,16,83417,25/10/2018,TSE manda remover vídeo em que Bolsonaro alega risco de fraude nas eleições,https://www.gazetadopovo.com.br/politica/republica/eleicoes-2018/tse-manda-remover-video-em-que-bolsonaro-alega-risco-de-fraude-nas-eleicoes-begckzkr7sxlv572mrgnzjnlg,
1039431494,"O presidente do clube baiano, Guilherme Bellintani, criticou o árbitro da partida, o argentino Fernando Rapallini, por anular, com ajuda do árbitro de vídeo (VAR), dois gols da sua equipe no jogo.",0,0,83417,25/10/2018,Presidente do Bahia diz que despreparo da arbitragem mancha o VAR,https://www.gazetadopovo.com.br/esportes/atletico-pr/presidente-do-bahia-diz-que-despreparo-da-arbitragem-mancha-o-var-7ccw5l2xcbgji4y5t0vdw1jjo,
